N,P,K,temperature,humidity,ph,rainfall,label,NP_ratio,NK_ratio,PK_ratio,temp_humidity_interaction,rainfall_ph_interaction,rainfall_log
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,1.23456790123457,1.88679245283019,1.50943396226415,2127.56998901502,667.451715663524,4.71246474088573
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,banana,1.18478260869565,2.01851851851852,1.68518518518519,2477.51820535472,662.619740201666,4.7117899003224
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,1.0379746835443,1.74468085106383,1.65957446808511,2129.26124798636,633.784748922831,4.71349422875837
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,1.49295774647887,1.89285714285714,1.25,2031.27826878575,667.637819839104,4.76475142644971
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,banana,1.03448275862069,1.69811320754717,1.62264150943396,2118.58786556655,689.893973321178,4.7882049642125
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana,0.864583333333333,1.62745098039216,1.86274509803922,2062.9859410214,599.732054645664,4.69915904596099
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,1.30769230769231,2.42857142857143,1.83673469387755,2281.69606586719,707.946754157745,4.78129209880903
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,1.46575342465753,2.32608695652174,1.56521739130435,2295.4275651409,529.305640479853,4.52618200029409
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,banana,1.41463414634146,2.07142857142857,1.44642857142857,2211.6031510242,562.705826721895,4.56563091654914
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,banana,1.32894736842105,1.98039215686275,1.47058823529412,2164.9374115678,686.569210298443,4.70937302769995
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana,1.13414634146341,1.82352941176471,1.58823529411765,2122.62095948363,616.94756278616,4.6367655886785
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,banana,1.25,2.06521739130435,1.6304347826087,2404.44531290612,635.590482547799,4.70068547202942
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,1.48611111111111,1.91071428571429,1.26785714285714,2470.34021886758,713.698188483371,4.77262408994364
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,0.873684210526316,1.72916666666667,1.95833333333333,2222.17986428467,725.446395036112,4.72858655480831
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,1.37837837837838,1.85454545454545,1.32727272727273,2228.59674635701,635.093510508704,4.718643734909
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,1.075,1.8695652173913,1.71739130434783,2299.89620785962,576.176127168068,4.60726414352799
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana,1.3448275862069,2.16666666666667,1.59259259259259,2105.36850052963,660.785868469053,4.76096472622188
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,banana,1.3875,2.05555555555556,1.46296296296296,2145.29818308889,737.924544196188,4.79327304049538
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,1.26666666666667,1.86274509803922,1.45098039215686,2084.30359471248,660.892612726084,4.71045976913027
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,1.19736842105263,1.625,1.33928571428571,2092.03526656884,678.868373079311,4.70299434038128
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,1.10714285714286,1.97872340425532,1.76595744680851,2453.56660412638,629.852303605719,4.70273840268898
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,banana,1.06976744186047,1.76923076923077,1.63461538461538,2369.30744390783,624.949100618257,4.6992218232508
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,1.28395061728395,1.89090909090909,1.45454545454545,2203.41758196773,647.485757849435,4.71072874583387
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,1.41095890410959,1.98076923076923,1.38461538461538,2137.4989075814,637.28138198737,4.65853355139941
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,banana,1.21052631578947,2,1.6304347826087,2261.54729175081,513.164409188604,4.51562783893964
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,1.08139534883721,1.86,1.7,2217.4773397812,680.328642155478,4.79145517549552
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,banana,1.36363636363636,2.26415094339623,1.64150943396226,2135.36027160842,702.708735732633,4.78742805158714
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,1.47945205479452,2.29787234042553,1.53191489361702,2138.29531064353,555.754110772515,4.52119651246556
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,1.17977528089888,1.90909090909091,1.6,2179.35154825107,687.538139354321,4.74667448349364
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,1.225,1.92156862745098,1.54901960784314,2140.65239791391,586.086381857597,4.52249412732903
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,1.24719101123596,1.98214285714286,1.57142857142857,2307.23881647934,530.997579664814,4.57934379587732
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,banana,1.29333333333333,2.10869565217391,1.60869565217391,2078.7907648399,642.241586144961,4.73721643445678
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,1.14457831325301,1.93877551020408,1.6734693877551,2282.31588830751,530.617852255678,4.54096586148061
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana,0.967391304347826,1.58928571428571,1.625,2013.24307885127,591.972316013754,4.55734051327902
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,banana,1.03488372093023,1.58928571428571,1.51785714285714,2040.01776821223,575.663531583941,4.52973071213313
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana,1.32584269662921,2.26923076923077,1.69230769230769,2023.0183304303,624.296315568529,4.62165276979885
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,banana,1.08602150537634,2.19565217391304,2,2276.3729021594,564.312523065945,4.59516055799288
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana,1.06451612903226,2.0625,1.91666666666667,2179.42313230413,654.555839961291,4.64923051065276
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,1.05128205128205,1.74468085106383,1.63829787234043,2379.12592073222,565.503464206096,4.57295856226911
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,banana,1.03448275862069,1.60714285714286,1.53571428571429,2353.14610282731,550.675358868528,4.59066414791741
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,banana,1.06741573033708,1.79245283018868,1.66037735849057,2209.47343298383,590.384764108209,4.56102813576053
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,1.40540540540541,2.21276595744681,1.5531914893617,2334.6756873302,568.248651789147,4.51580799713147
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,1.37837837837838,1.92452830188679,1.37735849056604,2326.84774007033,573.587088242731,4.51351658094841
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,1.33333333333333,1.88679245283019,1.39622641509434,2073.94836219502,563.16702282001,4.57962675162901
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,1.04444444444444,1.91836734693878,1.81632653061225,2413.7615414543,628.008208332109,4.71925129261945
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,1.3943661971831,2.1063829787234,1.48936170212766,2207.33416237605,575.681372860573,4.6201803093257
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana,1.27272727272727,2.28571428571429,1.77551020408163,2104.97691555192,616.721976708943,4.60985424513461
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,1.40963855421687,2.54347826086957,1.78260869565217,2005.58544169485,591.88895307695,4.66741255830497
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,1.10344827586207,1.84615384615385,1.65384615384615,2302.60756151995,575.675813407345,4.53259569873746
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,1.31395348837209,2.45652173913043,1.84782608695652,2141.98677859604,658.636389465881,4.70131786135872
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,1.11702127659574,2.23404255319149,1.97872340425532,1969.86739780861,624.255320614375,4.69472795508441
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana,0.944444444444444,1.63461538461538,1.71153846153846,2474.26518499673,668.469636631226,4.69638238324736
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana,1.13684210526316,2.25,1.95833333333333,2313.11068558404,580.058641659249,4.51974850370945
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,1.1219512195122,1.73584905660377,1.52830188679245,2143.60360647172,610.963647864788,4.65113806936238
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,1.52777777777778,2,1.29090909090909,2357.07327355687,540.364325632793,4.55786760190256
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,banana,1.07894736842105,1.46428571428571,1.33928571428571,2146.30433145993,578.833488543107,4.53426738445967
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,1.42682926829268,2.16666666666667,1.5,2307.62379273318,540.440975091756,4.59638832094179
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,0.0487804878048781,0.0714285714285714,1.42857142857143,1413.99350978558,536.487255718771,4.51191245241426
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,1.56,1.21875,0.75,1803.00845514508,469.409623569912,4.60191765835013
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,mango,0.777777777777778,0.75,0.928571428571429,1287.38230406131,546.312155359481,4.57317560722804
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,mango,1.08695652173913,0.961538461538461,0.846153846153846,1528.24198310129,572.069936943354,4.57166778701968
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,0,0,0.636363636363636,1947.84280900592,592.840963236,4.53471786459347
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,mango,1,0.555555555555556,0.527777777777778,1730.10497921527,599.207701726866,4.59518934155839
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,0.863636363636364,0.542857142857143,0.6,1596.61087493641,495.90071281621,4.5923729679765
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,1,0.5625,0.53125,1433.68639773197,531.353874358079,4.55128844825912
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,0.297297297297297,0.323529411764706,1.05882352941176,1879.68375312034,570.19041335092,4.56820894167151
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,1.03448275862069,0.967741935483871,0.903225806451613,1663.21380261297,498.700755641509,4.59983283182074
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,0.9,0.642857142857143,0.678571428571429,1452.87461132358,449.139426789342,4.55505654763794
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,0.958333333333333,0.821428571428571,0.821428571428571,1785.76411661773,502.244689534641,4.58815200299235
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,1.19354838709677,1.05714285714286,0.857142857142857,1477.0719537637,675.387113717588,4.60870475054863
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,mango,0.392857142857143,0.354838709677419,0.870967741935484,1344.99838132681,574.609003003399,4.5092809531249
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,0.6,0.375,0.59375,1435.26875048228,511.430525989033,4.53123431214768
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,0.103448275862069,0.0882352941176471,0.823529411764706,1483.09808279514,543.440766227934,4.5583773306787
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,0.948717948717949,1.12121212121212,1.15151515151515,1450.50352500102,496.003346067552,4.52784042555136
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango,0.68421052631579,0.838709677419355,1.19354838709677,1750.86401065987,600.65032358209,4.58914791326084
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,0.736842105263158,0.451612903225806,0.580645161290323,1554.10136176195,497.043186671359,4.57208961831625
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,2.35294117647059,1.11111111111111,0.444444444444444,1850.50806959749,487.216938657414,4.59848298894307
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,0.19047619047619,0.153846153846154,0.769230769230769,1387.0493501495,566.364806038623,4.61495638654094
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,1.38461538461538,1.05882352941176,0.735294117647059,1492.38814855734,552.720375702173,4.61129794079091
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,1.66666666666667,0.9375,0.53125,1700.6482802685,643.900798413129,4.56048183747392
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,mango,0.736842105263158,0.96551724137931,1.27586206896552,1623.5942449693,601.453242734963,4.6014968158175
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,2.375,1.2258064516129,0.483870967741936,1392.1350141352,492.391525710435,4.58510334739918
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,0.315789473684211,0.387096774193548,1.19354838709677,1474.40745019843,410.483346090742,4.51400010242592
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,mango,1.9,1.1875,0.59375,1705.25301951593,530.767860485307,4.5179793946865
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,0.235294117647059,0.266666666666667,1.1,1483.63409688623,591.558063068094,4.53069139087265
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,0.535714285714286,0.517241379310345,0.931034482758621,1559.33264455961,409.398046069247,4.51988995417434
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,2,1.30769230769231,0.615384615384615,1532.48260728839,562.458091095127,4.53363226782989
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,0.297297297297297,0.34375,1.125,1445.72085123032,649.219271446959,4.61767731771562
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango,1.1,0.942857142857143,0.828571428571429,1545.8899298732,635.449288617347,4.54326706007724
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,0.375,0.444444444444444,1.14814814814815,1858.88508282097,540.693283264761,4.6172574547345
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,0.342857142857143,0.413793103448276,1.17241379310345,1502.00912854728,606.262567080523,4.60332814497177
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,0.294117647058824,0.15625,0.5,1751.16274357084,446.486825612685,4.59518492256279
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,mango,0.032258064516129,0.0333333333333333,1,1456.21616288242,589.838463673357,4.52907088363642
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,mango,0.444444444444444,0.5,1.09375,1620.07759988562,510.392821929709,4.57465809751758
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,1.84210526315789,1.2962962962963,0.666666666666667,1626.902950742,514.146044170063,4.58891289933403
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,0.0975609756097561,0.148148148148148,1.48148148148148,1339.66325339782,644.079476192178,4.57310726127731
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,0.3,0.257142857142857,0.828571428571429,1348.38961239378,577.395589508642,4.6231325514328
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,0.0512820512820513,0.0588235294117647,1.11764705882353,1724.05016628567,423.24055742228,4.51323396174901
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,0.787878787878788,0.787878787878788,0.96969696969697,1543.56052366707,613.87342563783,4.51240202600195
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,0.871794871794872,1.0625,1.1875,1612.55703986943,628.72640214878,4.58920201077915
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,mango,0.151515151515152,0.147058823529412,0.941176470588235,1699.88883158683,545.522424568123,4.54719342967962
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,mango,1.03333333333333,1.14814814814815,1.07407407407407,1337.9515018582,491.200246002892,4.5927769381636
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,0.971428571428571,0.944444444444444,0.944444444444444,1286.47787948876,611.814509142378,4.56703200348702
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,1.8,1.09090909090909,0.575757575757576,1374.56919975581,456.592133297885,4.53659567818913
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,0.388888888888889,0.259259259259259,0.62962962962963,1701.21201941778,587.767854744929,4.52862111105823
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,2.375,1.35714285714286,0.535714285714286,1636.82482696217,625.348500889099,4.53543838495279
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,mango,0.25,0.192307692307692,0.730769230769231,1488.97918596205,620.157701348053,4.57757209264096
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,1,1.37037037037037,1.33333333333333,1730.60737835662,439.436669917802,4.55903842918051
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,0.65625,0.636363636363636,0.939393939393939,1819.78247934435,474.465546814146,4.51411178224
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,mango,1,1.32142857142857,1.28571428571429,1320.02415157762,534.341026700717,4.51528187867288
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,mango,0.958333333333333,0.741935483870968,0.741935483870968,1557.55771442789,432.215051985562,4.52061104772909
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,1.33333333333333,1.33333333333333,0.962962962962963,1541.3723316853,648.987514842861,4.56678732758447
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,0.705882352941177,0.666666666666667,0.916666666666667,1604.31858482557,538.339830886648,4.62260356372976
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,1.36842105263158,0.838709677419355,0.580645161290323,1637.83288745949,612.068637497778,4.58085869170541
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,1.22222222222222,0.814814814814815,0.62962962962963,1369.44155279087,473.743573274551,4.61157417659761
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,0.314285714285714,0.333333333333333,1.03030303030303,1439.95323581485,666.443621537914,4.59057981602112
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,mango,0.805555555555556,1,1.20689655172414,1517.67953746184,629.872712337601,4.51527397313071
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,0.758620689655172,0.814814814814815,1.03703703703704,1256.80253650724,459.39194950018,4.54169685807739
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,0.92,0.696969696969697,0.727272727272727,1298.35260627935,525.350769619633,4.54650742980415
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,0.0277777777777778,0.0285714285714286,1,1437.92581128255,578.4900340899,4.53488918754315
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,0.08,0.0571428571428571,0.685714285714286,1583.61311898594,613.381031153127,4.56187878833342
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,1.02631578947368,1.5,1.42307692307692,1520.24048337529,683.405604940732,4.59800286328578
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,mango,0.405405405405405,0.535714285714286,1.28571428571429,1499.74756104967,513.642701465479,4.52191389495729
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango,0.157894736842105,0.09375,0.5625,1525.90047105801,582.323539679013,4.52284731866689
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,0.205128205128205,0.242424242424242,1.15151515151515,1390.50314947334,455.367836410457,4.52619172763363
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,mango,1.03125,0.942857142857143,0.885714285714286,1573.48049860488,486.732916148477,4.50846280903827
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,0.466666666666667,0.424242424242424,0.878787878787879,1745.1253187111,677.031231076383,4.59025470529489
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,0.857142857142857,0.666666666666667,0.740740740740741,1646.14782810985,489.118250561365,4.51064237437394
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,0.409090909090909,0.272727272727273,0.636363636363636,1728.37651707134,563.181011289978,4.57409587761504
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,0.645161290322581,0.714285714285714,1.07142857142857,1434.84467949488,455.434250393285,4.57366905248488
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,0.230769230769231,0.346153846153846,1.46153846153846,1741.05206567421,551.477456953476,4.61814634924114
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,1.04,0.742857142857143,0.685714285714286,1633.5799813151,611.27312247303,4.50804334893076
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,0.837837837837838,1.03333333333333,1.2,1789.20581222089,629.652195992388,4.58966247866468
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,0.736842105263158,0.388888888888889,0.5,1461.94247037835,438.230112766333,4.52684796521115
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango,2.35294117647059,1.11111111111111,0.444444444444444,1563.56602289295,580.939282991434,4.50638483768446
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,1,0.8,0.771428571428571,1645.35151099398,620.350115594404,4.5648555216083
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,0,0,0.548387096774194,1701.80712150297,614.041038978405,4.5930037211971
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,mango,0.0333333333333333,0.0333333333333333,0.966666666666667,1347.4448896054,566.057940393996,4.54893812214171
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,0.0540540540540541,0.0625,1.125,1543.86277388479,526.029847777711,4.5301796427292
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,0.428571428571429,0.444444444444444,1,1325.69220846233,512.266897936265,4.57713279024952
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,0.241379310344828,0.194444444444444,0.777777777777778,1404.49412480653,451.209609257851,4.58125867352707
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,0,0,1.33333333333333,1749.46782696581,491.695489570455,4.57870382133171
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,0.722222222222222,0.8125,1.09375,1774.64878204144,523.548294147293,4.59563379824265
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,1.22727272727273,0.870967741935484,0.67741935483871,1857.63967952445,461.716479309353,4.52427256027625
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,mango,0.564102564102564,0.6875,1.1875,1673.17382024533,573.787879922738,4.60086342981312
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,mango,1.15789473684211,0.6875,0.5625,1474.78844343724,538.335712342294,4.51508173080911
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,mango,1.16666666666667,0.96551724137931,0.793103448275862,1503.86200220393,545.395501479555,4.57561212719227
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,0.21875,0.25,1.10714285714286,1491.02994808644,617.660397023954,4.56094080301181
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,mango,0.828571428571429,1.07407407407407,1.25925925925926,1842.87675764721,560.210582893615,4.50304305740676
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,mango,0.210526315789474,0.235294117647059,1.08823529411765,1543.2821693486,597.212843918742,4.58958675449201
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,2.29411764705882,1.39285714285714,0.571428571428571,1881.63369054398,451.774331463084,4.52770154215951
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,1.6,1.53846153846154,0.923076923076923,1447.93689140322,522.147145807327,4.57362424801947
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,0.487179487179487,0.703703703703704,1.40740740740741,1535.79155057634,421.671595375701,4.54512523012663
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,mango,0.954545454545455,0.67741935483871,0.67741935483871,1424.12840445389,544.563031004753,4.62273570989224
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,1.15789473684211,0.647058823529412,0.529411764705882,1596.07113960672,621.927772638765,4.55307403034104
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,1.47619047619048,1,0.645161290322581,1738.0213535646,570.392269183315,4.53139081342423
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,mango,0.666666666666667,0.5625,0.8125,1557.16050112062,493.633432141916,4.52289565520746
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,0.183206106870229,0.122448979591837,0.663265306122449,2445.98379351787,410.290626153846,4.22134931601646
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,grapes,0.0896551724137931,0.0634146341463415,0.702439024390244,2532.79377683648,416.59573555307,4.23961816700679
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,0.17741935483871,0.106796116504854,0.597087378640777,2721.7156955668,405.310669409797,4.24476436640862
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,0.285714285714286,0.182741116751269,0.634517766497462,3021.96906717236,411.409786545996,4.21713316657179
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,0.181818181818182,0.121827411167513,0.66497461928934,1845.12235547443,374.583789018609,4.19485947599048
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,0.0161290322580645,0.0100502512562814,0.618090452261307,3259.53642877495,440.207756717777,4.26828471155589
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,grapes,0.24822695035461,0.176767676767677,0.707070707070707,1388.21925325253,407.666712866441,4.21601417888377
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,0.0894308943089431,0.0561224489795918,0.622448979591837,1014.67641154979,393.221593875517,4.25747226020773
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,0.0483870967741936,0.0294117647058824,0.602941176470588,1041.27316427156,409.372606197031,4.21624423393013
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,0.125925925925926,0.0829268292682927,0.653658536585366,3130.43846285623,480.221167212201,4.31594920028317
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,0.190839694656489,0.126262626262626,0.656565656565657,3283.27009540964,416.140582900859,4.32961511227605
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,0.184931506849315,0.131067961165049,0.703883495145631,779.150226807237,382.976407217021,4.20510525349953
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,0.0731707317073171,0.0445544554455446,0.603960396039604,2394.19975872818,379.13721929668,4.2350361168666
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,0.114285714285714,0.0784313725490196,0.681372549019608,1443.37451999965,413.235185216122,4.20241372064277
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,0.225352112676056,0.15609756097561,0.68780487804878,731.626699164887,372.260602382648,4.22296884088245
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,0.158273381294964,0.112244897959184,0.704081632653061,2324.61396076001,453.377340101899,4.30445458031719
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,0.213793103448276,0.152709359605911,0.70935960591133,887.807295148031,400.607623774717,4.23757340981436
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,grapes,0.0218978102189781,0.0145631067961165,0.660194174757282,1421.81788401556,452.344144661567,4.28229669862045
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,0.227642276422764,0.141414141414141,0.616161616161616,1645.8736905793,407.984078458612,4.25791598658612
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,0.0291970802919708,0.0195121951219512,0.663414634146342,2448.16829270631,386.515306464777,4.19754464427296
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,0.267123287671233,0.193069306930693,0.717821782178218,2960.14776478272,417.242705741228,4.29377323269044
